occurrenceID	organismQuantity	locationID	decimalLongitude	decimalLatitude	scientificName	taxonRank	materialSampleID
pacman_Nice04_02_CI_ea825a62	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice02_02_CI_8cb337ee	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice02_01_CI_f0802157	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice01_01_CI_f0802157	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice01_02_CI_f0802157	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice02_02_CI_61080580	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice04_01_CI_61080580	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice04_02_CI_cfb64fe3	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice03_01_CI_cfb64fe3	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_196ccfcf	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_2b7252f1	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_53fbaea0	4	Nice03	7.2836251	43.6952017	Florideophyceae	class	Nice03_01
pacman_Nice04_02_CI_2e4bb6ac	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice02_02_CI_67d1f1db	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice04_01_CI_805ccc05	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice06_02_CI_4f1f0120	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_02_CI_35b30578	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice05_01_CI_eb0e4bf2	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice03_01_CI_2c6aa526	4	Nice03	7.2836251	43.6952017	Diadumene	genus	Nice03_01
pacman_Nice06_02_CI_129e8341	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice05_02_CI_129e8341	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_02
pacman_Nice06_02_CI_d4e1ded7	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice03_01_CI_d4e1ded7	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_01_CI_7ffd7449	4	Nice05	7.3083152	43.6895811	Laurenciella marilzae	species	Nice05_01
pacman_Nice03_01_CI_1b5fecc5	4	Nice03	7.2836251	43.6952017	Hydrozoa	class	Nice03_01
pacman_Nice02_01_CI_a232b4d3	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_02_CI_f0548d0b	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_01_CI_f0548d0b	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice07_01_CI_61809753	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice03_02_CI_61809753	4	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_02
pacman_Nice02_01_CI_a5347e5a	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_02_CI_3e055a6e	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_02_CI_ac515a23	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_f45fa6c0	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_02_CI_9a4a93d9	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_01_CI_ba18ed9b	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_01_CI_502dd488	4	Nice07	7.2339643	43.6822367	Acanthochitona	genus	Nice07_01
pacman_Nice02_02_CI_55b9e6a7	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_01_CI_ed5f9c3d	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_01_CI_7c7af422	4	Nice05	7.3083152	43.6895811	Dictyota	genus	Nice05_01
pacman_Nice04_02_CI_7c7af422	4	Nice04	7.2938607	43.6864926	Dictyota	genus	Nice04_02
pacman_Nice02_01_CI_05355e9e	4	Nice02	7.2854731	43.6980647	Sphyraena viridensis	species	Nice02_01
pacman_Nice05_02_CI_0b1d894c	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_01_CI_82246c4d	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice02_01_CI_5d8e0261	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice01_02_CI_5d8e0261	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_02_CI_80aece1b	4	Nice03	7.2836251	43.6952017	Arthropoda	phylum	Nice03_02
pacman_Nice03_02_CI_ba83ef5c	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice07_01_CI_ba83ef5c	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_02_CI_ba83ef5c	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_01_CI_ba83ef5c	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_01_CI_ef9b94f8	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice05_01_CI_a32dfcb1	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_02_CI_f9ca74f9	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_f9ca74f9	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_02_CI_58a36ca8	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_02_CI_58a36ca8	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_58a36ca8	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice06_02_CI_09639052	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice07_01_CI_09639052	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice01_01_CI_cb66dc36	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice07_02_CI_ce475bc0	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_2b346ce4	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_01_CI_2b346ce4	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice07_02_CI_2b346ce4	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice01_02_CI_134e20a0	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_02_CI_b37af213	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice07_02_CI_b37af213	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_b37af213	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice03_01_CI_05b94955	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_01_CI_05b94955	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice07_01_CI_05b94955	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice01_02_CI_c91e7d97	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice04_01_CI_c91e7d97	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_02_CI_c91e7d97	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice06_02_CI_c91e7d97	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice04_02_CI_ce879e78	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice04_01_CI_c5a5deed	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice05_01_CI_2ddd0f1b	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice02_02_CI_b1b59ac4	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_02_CI_4966f3c7	4	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_02
pacman_Nice07_01_CI_4966f3c7	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice02_02_CI_59d23f51	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_02_CI_d034c83f	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice07_02_CI_a0dc37a4	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_01_CI_844bd575	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice02_02_CI_844bd575	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice04_01_CI_f8e4e610	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_02_CI_63face9e	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_02
pacman_Nice04_02_CI_cd0e7b09	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice01_01_CI_cd0e7b09	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice04_01_CI_cd0e7b09	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice04_01_CI_728f59d0	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice07_01_CI_728f59d0	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice06_01_CI_c93b8dc6	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_c897e0d1	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_e1ff558e	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_9afd01f2	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice07_01_CI_9afd01f2	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice04_01_CI_d586387f	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_01_CI_52712143	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice02_02_CI_f2b7c0b2	4	Nice02	7.2854731	43.6980647	Chaetoceros anastomosans	species	Nice02_02
pacman_Nice03_02_CI_335ab4b4	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_02_CI_335ab4b4	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_38c23eb1	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice02_02_CI_38c23eb1	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice02_01_CI_0a735d54	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_01_CI_0a735d54	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice07_02_CI_df79852b	4	Nice07	7.2339643	43.6822367	Arthropoda	phylum	Nice07_02
pacman_Nice01_02_CI_0b813828	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice02_01_CI_9fde0493	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_01_CI_9fde0493	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice07_01_CI_9fde0493	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_01_CI_9fde0493	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_02_CI_ad6fa787	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice07_02_CI_ad6fa787	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice05_01_CI_548770f6	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice02_02_CI_9a52c7c1	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_02_CI_692cd31a	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_6f9b7bcb	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice06_01_CI_92fd80c7	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_01_CI_2eb67fc1	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_02_CI_14ad8574	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_14ad8574	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_02_CI_14ad8574	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_01_CI_14ad8574	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_02_CI_49e59899	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice01_02_CI_c20cdc92	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice04_01_CI_c20cdc92	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_02_CI_bfff3de1	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice01_02_CI_bfff3de1	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice01_02_CI_d2fc871d	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_02_CI_d2fc871d	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_01_CI_d2fc871d	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_01_CI_091b06f9	4	Nice05	7.3083152	43.6895811	Phaeocystis globosa	species	Nice05_01
pacman_Nice06_02_CI_a0b5af73	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_01_CI_2dc217e2	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_02_CI_c676de59	4	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_02
pacman_Nice04_01_CI_40daa913	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice02_02_CI_70d8ab0e	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_02_CI_70d8ab0e	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_01_CI_c31cb14d	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice02_02_CI_6bc3c4b1	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_01_CI_6bc3c4b1	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice07_01_CI_83639546	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_02_CI_07efe093	4	Nice04	7.2938607	43.6864926	Florideophyceae	class	Nice04_02
pacman_Nice05_01_CI_d655d7ab	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice04_01_CI_d655d7ab	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_01_CI_5ab98c5b	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_c1d4af82	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice02_01_CI_c1d4af82	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_01
pacman_Nice04_02_CI_048b7dbe	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_01_CI_048b7dbe	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_02_CI_e502fc04	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_02_CI_2ecb4e2d	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_02_CI_659e8bd6	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_01_CI_756cce65	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice06_02_CI_b45eda53	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice03_02_CI_429f9c97	4	Nice03	7.2836251	43.6952017	Bugula neritina	species	Nice03_02
pacman_Nice02_01_CI_21fd642f	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice06_01_CI_a11475ff	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_01_CI_6a9deced	4	Nice05	7.3083152	43.6895811	Rhizorhagium arenosum	species	Nice05_01
pacman_Nice04_02_CI_9c716594	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice02_02_CI_0245036f	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice05_02_CI_05a7aa46	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_72b47168	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice05_02_CI_8f42f7ab	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_01_CI_e02a854f	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice01_01_CI_b532ae39	4	Nice01	7.2902988	43.6921280	Patella caerulea	species	Nice01_01
pacman_Nice05_02_CI_ce89ca88	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_02
pacman_Nice01_02_CI_ce89ca88	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice07_02_CI_291e3458	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice07_01_CI_291e3458	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice06_02_CI_49793384	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice07_02_CI_49793384	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice06_02_CI_3d352b0d	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_3d352b0d	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_02_CI_3d352b0d	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice07_02_CI_9f469c72	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice02_02_CI_0bd508ef	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice05_01_CI_0bd508ef	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice04_01_CI_98701028	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_01_CI_94b99279	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_01_CI_7dcaa3e7	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_02_CI_dee416a9	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_01_CI_dee416a9	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice07_01_CI_993e2157	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice07_02_CI_1b67d277	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_14126d3d	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice06_02_CI_9f5a2556	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_9f5a2556	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice07_01_CI_a569ad4f	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice06_02_CI_d0a30798	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice07_01_CI_d0a30798	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice04_02_CI_3f57c816	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice02_02_CI_3f57c816	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice02_02_CI_28c7d633	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice07_01_CI_28c7d633	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice05_01_CI_9882682b	4	Nice05	7.3083152	43.6895811	Florideophyceae	class	Nice05_01
pacman_Nice02_01_CI_b72a72e7	4	Nice02	7.2854731	43.6980647	Homo sapiens	species	Nice02_01
pacman_Nice07_02_CI_586213fc	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_586213fc	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice06_02_CI_7dc1e750	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice02_02_CI_7dc1e750	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice05_01_CI_7dc1e750	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice01_01_CI_9b6b1ac1	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice02_02_CI_15cb52f4	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_02_CI_536ed95d	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice05_01_CI_810f331e	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice04_02_CI_810f331e	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_02_CI_18b406ae	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_02
pacman_Nice07_02_CI_d3246986	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_676d15bd	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice06_02_CI_290f676e	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice05_02_CI_c136678b	4	Nice05	7.3083152	43.6895811	Arthropoda	phylum	Nice05_02
pacman_Nice02_01_CI_71642f63	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_01_CI_f1c7df53	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice01_01_CI_f1c7df53	4	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice06_02_CI_7953ef3e	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice02_02_CI_7953ef3e	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice03_02_CI_fd6a8b6d	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice06_02_CI_5abcfd01	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice06_01_CI_71a19821	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_71a19821	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_fbd4c8dd	4	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice03_02_CI_e8959ef8	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_01_CI_e8959ef8	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice01_02_CI_27ce08eb	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice07_02_CI_27ce08eb	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice05_01_CI_27ce08eb	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_01_CI_c8d70c5c	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_02_CI_8d3ff8d7	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_02_CI_8d3ff8d7	4	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice06_01_CI_409f0cfa	4	Nice06	7.2759908	43.6943859	Pseudo-nitzschia	genus	Nice06_01
pacman_Nice03_02_CI_5013c027	4	Nice03	7.2836251	43.6952017	Acartia clausii	species	Nice03_02
pacman_Nice07_02_CI_69f78f2e	4	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice02_02_CI_69f78f2e	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice05_01_CI_69f78f2e	4	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice02_01_CI_ab429003	4	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_01
pacman_Nice04_01_CI_ab429003	4	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice04_01_CI_cfac89ac	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice06_01_CI_0a2b7cd8	4	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice07_01_CI_0a2b7cd8	4	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_01_CI_811ef5b9	4	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_02_CI_f430a73a	4	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_01_CI_e9dd16c0	4	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_02_CI_e9dd16c0	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_3588b79e	4	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
